Date,Map,Team 1 ID,Team 1 Start Side,Team 1 Score,Team 1 Half 1 Score,Team 1 Half 2 Score,Team 1 Overtime Score,Team 2 ID,Team 2 Start Side,Team 2 Score,Team 2 Half 1 Score,Team 2 Half 2 Score,Team 2 Overtime Score,Match ID
5/18/15,Cache,5817,CT,12,7,5,0,6059,T,16,8,8,0,2295751/gplay-vs-rock-balkan-superleague
7/12/15,Inferno,5752,T,3,2,1,0,4608,CT,16,13,3,0,2296985/cloud9-vs-natus-vincere-eswc-2015
7/12/15,Dust2,5752,T,16,5,11,0,4608,CT,14,10,4,0,2296985/cloud9-vs-natus-vincere-eswc-2015
7/12/15,Overpass,5752,T,14,8,6,0,4608,CT,16,7,9,0,2296985/cloud9-vs-natus-vincere-eswc-2015
8/15/14,Overpass,4991,T,19,5,10,4,5378,CT,16,10,5,1,2292361/fnatic-vs-virtuspro-esl-one-cologne-2014
12/21/14,Mirage,5524,CT,16,13,3,0,5272,T,9,2,7,0,2293783/alientech-vs-ftwpro-xfunction-masters-by-hitbox
12/21/14,Dust2,5524,CT,16,10,6,0,5272,T,5,5,0,0,2293783/alientech-vs-ftwpro-xfunction-masters-by-hitbox
5/18/15,Cache,4690,CT,14,11,3,0,6046,T,16,4,12,0,2295752/headshotbg-vs-tricked-balkan-superleague
5/18/15,Inferno,4690,CT,1,1,0,0,6046,T,16,14,2,0,2295752/headshotbg-vs-tricked-balkan-superleague
9/6/14,Dust2,5195,CT,16,12,4,0,5653,T,12,3,9,0,2292562/planetkey-vs-mtw-esl-pro-series-germany-summer-2014-lan-finals
9/6/14,Nuke,5195,CT,16,11,5,0,5653,T,5,4,1,0,2292562/planetkey-vs-mtw-esl-pro-series-germany-summer-2014-lan-finals
12/21/14,Nuke,4469,T,16,5,11,0,5943,CT,14,10,4,0,2293790/k1ck-vs-xfunction-xfunction-masters-by-hitbox
12/21/14,Inferno,4469,T,16,12,4,0,5943,CT,8,3,5,0,2293790/k1ck-vs-xfunction-xfunction-masters-by-hitbox
8/15/14,Cache,5231,T,2,2,0,0,5378,CT,16,13,3,0,2292362/virtuspro-vs-ibuypower-esl-one-cologne-2014
6/4/15,Cache,6059,CT,12,8,4,0,6046,T,16,7,9,0,2296264/rock-vs-tricked-balkan-superleague
6/4/15,Inferno,6059,CT,4,2,2,0,6046,T,16,13,3,0,2296264/rock-vs-tricked-balkan-superleague
9/6/14,Mirage,4494,CT,16,10,6,0,5009,T,6,5,1,0,2292563/playing-ducks-vs-mousesports-esl-pro-series-germany-summer-2014-lan-finals
9/6/14,Cache,4494,CT,16,12,4,0,5009,T,8,3,5,0,2292563/playing-ducks-vs-mousesports-esl-pro-series-germany-summer-2014-lan-finals
12/21/14,Inferno,4469,CT,20,13,2,5,5524,T,22,2,13,7,2293795/k1ck-vs-alientech-xfunction-masters-by-hitbox
12/21/14,Nuke,4469,CT,16,9,7,0,5524,T,11,6,5,0,2293795/k1ck-vs-alientech-xfunction-masters-by-hitbox
12/21/14,Cache,4469,CT,16,9,7,0,5524,T,6,6,0,0,2293795/k1ck-vs-alientech-xfunction-masters-by-hitbox
8/15/14,Mirage,5752,T,16,5,11,0,5422,CT,14,10,4,0,2292364/cloud9-vs-dignitas-esl-one-cologne-2014
2/4/15,Dust2,5993,CT,16,4,12,0,5454,T,12,11,1,0,2294087/ayedog-vs-skdc-esl-one-katowice-2015-na-qualifier
12/22/14,Nuke,5817,T,16,7,9,0,5355,CT,11,8,3,0,2293800/gplay-vs-mykpv-99damage-arena-3
12/22/14,Mirage,5817,T,16,9,7,0,5355,CT,14,6,8,0,2293800/gplay-vs-mykpv-99damage-arena-3
9/6/14,Dust2,5195,T,16,8,8,0,4494,CT,13,7,6,0,2292584/planetkey-vs-mousesports-esl-pro-series-germany-summer-2014-lan-finals
9/6/14,Inferno,5195,T,14,10,4,0,4494,CT,16,5,11,0,2292584/planetkey-vs-mousesports-esl-pro-series-germany-summer-2014-lan-finals
9/6/14,Mirage,5195,T,16,5,11,0,4494,CT,12,10,2,0,2292584/planetkey-vs-mousesports-esl-pro-series-germany-summer-2014-lan-finals
2/5/15,Mirage,5974,T,16,10,6,0,4431,CT,5,5,0,0,2294090/clg-vs-area-51-esl-one-katowice-2015-na-qualifier
8/15/14,Nuke,5284,T,1,1,0,0,5422,CT,16,14,2,0,2292365/dignitas-vs-titan-esl-one-cologne-2014
4/11/15,Cache,4791,CT,16,9,7,0,5293,T,9,6,3,0,2295184/immunity-vs-avant-garde-cybergamer-premier-league-3-finals
4/11/15,Inferno,4791,CT,16,8,8,0,5293,T,10,7,3,0,2295184/immunity-vs-avant-garde-cybergamer-premier-league-3-finals
12/22/14,Dust2,5766,T,16,6,10,0,5817,CT,11,9,2,0,2293801/orbit-vs-gplay-99damage-arena-3
12/22/14,Mirage,5766,T,16,8,8,0,5817,CT,10,7,3,0,2293801/orbit-vs-gplay-99damage-arena-3
2/5/15,Cache,5775,CT,16,10,6,0,5993,T,14,5,9,0,2294101/elevate-vs-ayedog-esl-one-katowice-2015-na-qualifier
4/11/15,Dust2,6010,CT,16,8,8,0,6095,T,11,7,4,0,2295186/chiefs-vs-vb-mate-cybergamer-premier-league-3-finals
4/11/15,Inferno,6010,CT,16,10,6,0,6095,T,6,5,1,0,2295186/chiefs-vs-vb-mate-cybergamer-premier-league-3-finals
8/16/14,Inferno,4991,T,16,6,10,0,4608,CT,11,9,2,0,2292369/fnatic-vs-natus-vincere-esl-one-cologne-2014
8/16/14,Dust2,4991,T,7,3,4,0,4608,CT,16,12,4,0,2292369/fnatic-vs-natus-vincere-esl-one-cologne-2014
8/16/14,Nuke,4991,T,16,10,6,0,4608,CT,14,5,9,0,2292369/fnatic-vs-natus-vincere-esl-one-cologne-2014
2/5/15,Mirage,5479,T,9,4,5,0,5974,CT,16,11,5,0,2294108/mythic-vs-clg-esl-one-katowice-2015-na-qualifier
4/11/15,Mirage,6010,CT,13,9,4,0,5869,T,16,6,10,0,2295188/chiefs-vs-streamline-cybergamer-premier-league-3-finals
4/11/15,Inferno,6010,CT,16,6,10,0,5869,T,14,9,5,0,2295188/chiefs-vs-streamline-cybergamer-premier-league-3-finals
4/11/15,Default,6010,CT,0,0,0,0,5869,T,2,1,1,0,2295188/chiefs-vs-streamline-cybergamer-premier-league-3-finals
12/23/14,Mirage,4532,T,16,8,8,0,5766,CT,12,7,5,0,2293807/esc-vs-orbit-99damage-arena-3
12/23/14,Overpass,4532,T,14,8,6,0,5766,CT,16,7,9,0,2293807/esc-vs-orbit-99damage-arena-3
12/23/14,Cache,4532,T,14,2,12,0,5766,CT,16,13,3,0,2293807/esc-vs-orbit-99damage-arena-3
2/5/15,Nuke,5775,CT,21,10,5,6,5974,T,18,5,10,3,2294113/elevate-vs-clg-esl-one-katowice-2015-na-qualifier
2/5/15,Dust2,5775,CT,7,6,1,0,5974,T,16,9,7,0,2294113/elevate-vs-clg-esl-one-katowice-2015-na-qualifier
2/5/15,Cache,5775,CT,10,5,5,0,5974,T,16,10,6,0,2294113/elevate-vs-clg-esl-one-katowice-2015-na-qualifier
4/11/15,Nuke,5869,CT,16,10,6,0,6095,T,6,5,1,0,2295192/streamline-vs-vb-mate-cybergamer-premier-league-3-finals
4/11/15,Inferno,5869,CT,16,11,5,0,6095,T,12,4,8,0,2295192/streamline-vs-vb-mate-cybergamer-premier-league-3-finals
8/16/14,Dust2,4456,T,9,4,5,0,5422,CT,16,11,5,0,2292370/epsilon-vs-dignitas-esl-one-cologne-2014
8/16/14,Inferno,4456,T,8,1,7,0,5422,CT,16,14,2,0,2292370/epsilon-vs-dignitas-esl-one-cologne-2014
12/23/14,Dust2,4494,CT,20,8,7,5,5766,T,22,7,8,7,2293809/mousesports-vs-orbit-99damage-arena-3
12/23/14,Overpass,4494,CT,7,5,2,0,5766,T,16,10,6,0,2293809/mousesports-vs-orbit-99damage-arena-3
4/11/15,Inferno,4791,CT,13,7,6,0,6010,T,16,8,8,0,2295195/immunity-vs-chiefs-cybergamer-premier-league-3-finals
4/11/15,Mirage,4791,CT,16,11,5,0,6010,T,9,4,5,0,2295195/immunity-vs-chiefs-cybergamer-premier-league-3-finals
4/11/15,Dust2,4791,CT,16,4,12,0,6010,T,12,11,1,0,2295195/immunity-vs-chiefs-cybergamer-premier-league-3-finals
8/12/14,Dust2,5107,T,16,14,2,0,5076,CT,3,1,2,0,2292328/belarus-vs-croatia-european-championship-2014-qualification-round-1
8/12/14,Mirage,5107,T,16,9,7,0,5076,CT,9,6,3,0,2292328/belarus-vs-croatia-european-championship-2014-qualification-round-1
2/9/15,Inferno,6000,CT,16,9,7,0,6001,T,7,6,1,0,2294171/trs-vs-mob-brekan-cuadrangular-2015
4/12/15,Mirage,5869,CT,19,8,7,4,5293,T,17,7,8,2,2295196/streamline-vs-avant-garde-cybergamer-premier-league-3-finals
4/12/15,Dust2,5869,CT,16,10,6,0,5293,T,5,5,0,0,2295196/streamline-vs-avant-garde-cybergamer-premier-league-3-finals
8/16/14,Dust2,4674,T,16,8,8,0,5378,CT,14,7,7,0,2292371/ldlc-vs-virtuspro-esl-one-cologne-2014
8/16/14,Mirage,4674,T,16,10,6,0,5378,CT,12,5,7,0,2292371/ldlc-vs-virtuspro-esl-one-cologne-2014
8/13/14,Inferno,5077,CT,14,8,6,0,5755,T,16,7,9,0,2292347/cyprus-vs-israel-european-championship-2014-qualification-round-1
8/13/14,Dust2,5077,CT,10,8,2,0,5755,T,16,7,9,0,2292347/cyprus-vs-israel-european-championship-2014-qualification-round-1
8/17/15,Mirage,5422,CT,16,11,5,0,6295,T,5,4,1,0,2297457/dignitas-vs-aposis-hitbox-arena-showdown-invitational-2
4/12/15,Mirage,4791,T,12,6,6,0,5869,CT,16,9,7,0,2295202/immunity-vs-streamline-cybergamer-premier-league-3-finals
4/12/15,Dust2,4791,T,12,8,4,0,5869,CT,16,7,9,0,2295202/immunity-vs-streamline-cybergamer-premier-league-3-finals
2/3/15,Dust2,5524,T,6,4,2,0,5992,CT,16,11,5,0,2294080/alientech-vs-webers-warriors-esl-one-katowice-2015-european-qualifier-2
4/12/15,Inferno,6010,T,16,8,8,0,5293,CT,12,7,5,0,2295201/chiefs-vs-avant-garde-cybergamer-premier-league-3-finals
4/12/15,TBA,6010,T,16,10,6,0,5293,CT,7,3,4,0,2295201/chiefs-vs-avant-garde-cybergamer-premier-league-3-finals
8/16/14,Mirage,5105,CT,16,11,5,0,5075,T,4,4,0,0,2292373/romania-vs-montenegro-european-championship-2014-qualification-round-1
8/16/14,Inferno,5105,CT,16,9,7,0,5075,T,8,6,2,0,2292373/romania-vs-montenegro-european-championship-2014-qualification-round-1
8/17/15,Cache,4477,CT,13,9,4,0,4759,T,16,6,10,0,2297458/publiclirse-vs-overgaming-hitbox-arena-showdown-invitational-2
8/16/14,Nuke,5752,CT,16,8,8,0,4411,T,8,7,1,0,2292372/cloud9-vs-nip-esl-one-cologne-2014
8/16/14,Dust2,5752,CT,14,7,7,0,4411,T,16,8,8,0,2292372/cloud9-vs-nip-esl-one-cologne-2014
8/16/14,Cobblestone,5752,CT,14,8,6,0,4411,T,16,7,9,0,2292372/cloud9-vs-nip-esl-one-cologne-2014
2/3/15,Mirage,5789,T,16,8,8,0,5976,CT,7,7,0,0,2294081/3dmax-vs-chosen-esl-one-katowice-2015-european-qualifier-2
12/21/14,Cache,5284,T,16,7,9,0,5766,CT,12,8,4,0,2293786/titan-vs-orbit-mlg-x-games-championship-qualifier-2-europe
12/21/14,Inferno,5284,T,16,14,2,0,5766,CT,4,1,3,0,2293786/titan-vs-orbit-mlg-x-games-championship-qualifier-2-europe
8/17/15,Cache,5422,T,16,11,5,0,4759,CT,4,4,0,0,2297463/dignitas-vs-overgaming-hitbox-arena-showdown-invitational-2
8/17/15,Mirage,5422,T,16,13,3,0,4759,CT,12,2,10,0,2297463/dignitas-vs-overgaming-hitbox-arena-showdown-invitational-2
8/16/14,Inferno,5078,T,16,6,10,0,5112,CT,12,9,3,0,2292368/iceland-vs-lithuania-european-championship-2014-qualification-round-1
8/16/14,Dust2,5078,T,16,11,5,0,5112,CT,6,4,2,0,2292368/iceland-vs-lithuania-european-championship-2014-qualification-round-1
2/4/15,Mirage,5766,T,16,14,2,0,4477,CT,1,1,0,0,2294085/orbit-vs-publiclirse-esl-one-katowice-2015-european-qualifier-2
8/18/15,Dust2,6167,T,16,12,4,0,5569,CT,6,3,3,0,2297466/phenomenon-vs-london-conspiracy-hitbox-arena-showdown-invitational-2
8/17/14,Dust2,4991,CT,16,9,7,0,5422,T,11,6,5,0,2292374/fnatic-vs-dignitas-esl-one-cologne-2014
8/17/14,Overpass,4991,CT,16,4,12,0,5422,T,14,11,3,0,2292374/fnatic-vs-dignitas-esl-one-cologne-2014
8/17/14,Dust2,5080,CT,16,14,2,0,5069,T,1,1,0,0,2292378/moldova-vs-luxembourg-european-championship-2014-qualification-round-1
8/17/14,Inferno,5080,CT,16,13,3,0,5069,T,2,2,0,0,2292378/moldova-vs-luxembourg-european-championship-2014-qualification-round-1
2/4/15,Nuke,5319,T,16,11,5,0,4445,CT,5,4,1,0,2294086/property-vs-fm-esports-esl-one-katowice-2015-european-qualifier-2
12/21/14,Mirage,4532,CT,16,9,7,0,5579,T,11,6,5,0,2293789/esc-vs-volgare-mlg-x-games-championship-qualifier-2-europe
12/21/14,Dust2,4532,CT,16,6,10,0,5579,T,13,9,4,0,2293789/esc-vs-volgare-mlg-x-games-championship-qualifier-2-europe
8/18/15,Cache,5599,T,16,7,9,0,4822,CT,10,8,2,0,2297467/dobrygaming-vs-reason-hitbox-arena-showdown-invitational-2
8/17/14,Inferno,5754,T,16,11,5,0,5074,CT,6,4,2,0,2292379/malta-vs-armenia-european-championship-2014-qualification-round-1
8/17/14,Dust2,5754,T,16,12,4,0,5074,CT,4,3,1,0,2292379/malta-vs-armenia-european-championship-2014-qualification-round-1
2/4/15,Inferno,4501,T,12,6,6,0,5579,CT,16,9,7,0,2294093/alternate-attax-vs-volgare-esl-one-katowice-2015-european-qualifier-2
12/21/14,Dust2,4674,T,16,12,4,0,4468,CT,7,3,4,0,2293791/ldlc-vs-x6tence-mlg-x-games-championship-qualifier-2-europe
12/21/14,Cache,4674,T,19,6,9,4,4468,CT,17,9,6,2,2293791/ldlc-vs-x6tence-mlg-x-games-championship-qualifier-2-europe
8/17/14,Inferno,4674,T,16,11,5,0,4411,CT,10,4,6,0,2292377/nip-vs-ldlc-esl-one-cologne-2014
8/17/14,Nuke,4674,T,6,6,0,0,4411,CT,16,9,7,0,2292377/nip-vs-ldlc-esl-one-cologne-2014
8/17/14,Cobblestone,4674,T,14,8,6,0,4411,CT,16,7,9,0,2292377/nip-vs-ldlc-esl-one-cologne-2014
8/18/15,Mirage,6167,CT,8,4,4,0,5599,T,16,11,5,0,2297476/phenomenon-vs-dobrygaming-hitbox-arena-showdown-invitational-2
8/18/15,Dust2,6167,CT,16,9,7,0,5599,T,13,6,7,0,2297476/phenomenon-vs-dobrygaming-hitbox-arena-showdown-invitational-2
8/18/15,Cobblestone,6167,CT,16,7,9,0,5599,T,13,8,5,0,2297476/phenomenon-vs-dobrygaming-hitbox-arena-showdown-invitational-2
2/4/15,Mirage,5994,CT,16,9,7,0,5598,T,13,6,7,0,2294092/violetdreams-vs-winner-esl-one-katowice-2015-european-qualifier-2
8/18/14,Mirage,5079,CT,16,10,6,0,5067,T,6,5,1,0,2292381/macedonia-vs-greece-european-championship-2014-qualification-round-1
8/18/14,Inferno,5079,CT,2,2,0,0,5067,T,16,13,3,0,2292381/macedonia-vs-greece-european-championship-2014-qualification-round-1
8/18/14,Dust2,5079,CT,16,5,11,0,5067,T,14,10,4,0,2292381/macedonia-vs-greece-european-championship-2014-qualification-round-1
12/21/14,Cobblestone,5284,CT,9,8,1,0,4532,T,16,7,9,0,2293794/titan-vs-esc-mlg-x-games-championship-qualifier-2-europe
12/21/14,Cache,5284,CT,19,7,8,4,4532,T,16,8,7,1,2293794/titan-vs-esc-mlg-x-games-championship-qualifier-2-europe
12/21/14,Nuke,5284,CT,13,10,3,0,4532,T,16,5,11,0,2293794/titan-vs-esc-mlg-x-games-championship-qualifier-2-europe
8/19/15,Mirage,5422,CT,16,6,10,0,6167,T,9,9,0,0,2297477/dignitas-vs-phenomenon-hitbox-arena-showdown-invitational-2
8/19/15,Cache,5422,CT,16,8,8,0,6167,T,13,7,6,0,2297477/dignitas-vs-phenomenon-hitbox-arena-showdown-invitational-2
8/19/15,Inferno,5422,CT,16,10,6,0,6167,T,5,5,0,0,2297477/dignitas-vs-phenomenon-hitbox-arena-showdown-invitational-2
8/19/14,Mirage,5073,CT,16,15,1,0,5756,T,2,0,2,0,2292380/slovenia-vs-faroe-islands-european-championship-2014-qualification-round-1
8/19/14,Nuke,5073,CT,16,9,7,0,5756,T,9,6,3,0,2292380/slovenia-vs-faroe-islands-european-championship-2014-qualification-round-1
8/17/14,Cobblestone,4991,CT,11,11,0,0,4411,T,16,4,12,0,2292382/fnatic-vs-nip-esl-one-cologne-2014
8/17/14,Cache,4991,CT,16,11,5,0,4411,T,8,4,4,0,2292382/fnatic-vs-nip-esl-one-cologne-2014
8/17/14,Inferno,4991,CT,13,9,4,0,4411,T,16,6,10,0,2292382/fnatic-vs-nip-esl-one-cologne-2014
2/4/15,Nuke,5789,T,16,12,4,0,4531,CT,3,3,0,0,2294084/3dmax-vs-bzsx-esl-one-katowice-2015-european-qualifier-2
12/21/14,Dust2,4674,CT,16,8,8,0,4532,T,10,7,3,0,2293802/ldlc-vs-esc-mlg-x-games-championship-qualifier-2-europe
12/21/14,Nuke,4674,CT,16,14,2,0,4532,T,13,1,12,0,2293802/ldlc-vs-esc-mlg-x-games-championship-qualifier-2-europe
2/8/15,Cache,4531,CT,11,6,5,0,4449,T,16,9,7,0,2294146/bzsx-vs-webspell-esl-one-katowice-2015-last-chance-qualifier
2/4/15,Mirage,5962,CT,16,9,7,0,4546,T,7,6,1,0,2294083/lgb-vs-puta-esl-one-katowice-2015-european-qualifier-2
8/22/14,Mirage,5141,T,16,9,7,0,5116,CT,7,6,1,0,2292412/slovakia-vs-bulgaria-european-championship-2014-qualification-round-2
8/22/14,Inferno,5141,T,13,5,8,0,5116,CT,16,10,6,0,2292412/slovakia-vs-bulgaria-european-championship-2014-qualification-round-2
8/22/14,Dust2,5141,T,19,5,10,4,5116,CT,17,10,5,2,2292412/slovakia-vs-bulgaria-european-championship-2014-qualification-round-2
2/4/15,Inferno,4449,T,12,8,4,0,4591,CT,16,7,9,0,2294089/webspell-vs-wizards-esl-one-katowice-2015-european-qualifier-2
2/8/15,Mirage,4477,T,16,7,9,0,4573,CT,8,8,0,0,2294144/publiclirse-vs-fraternitas-esl-one-katowice-2015-last-chance-qualifier
8/26/14,Dust2,5117,CT,16,8,8,0,5105,T,9,7,2,0,2292459/czech-republic-vs-romania-european-championship-2014-qualification-round-2
8/26/14,Inferno,5117,CT,16,7,9,0,5105,T,14,8,6,0,2292459/czech-republic-vs-romania-european-championship-2014-qualification-round-2
2/4/15,Inferno,5988,T,16,5,11,0,4573,CT,11,10,1,0,2294082/flipsid3-vs-fraternitas-esl-one-katowice-2015-european-qualifier-2
8/26/14,Inferno,5104,CT,13,7,6,0,5113,T,16,8,8,0,2292456/switzerland-vs-austria-european-championship-2014-qualification-round-2
8/26/14,Dust2,5104,CT,18,4,11,3,5113,T,22,11,4,7,2292456/switzerland-vs-austria-european-championship-2014-qualification-round-2
2/4/15,Mirage,5988,CT,16,12,4,0,5766,T,9,3,6,0,2294096/flipsid3-vs-orbit-esl-one-katowice-2015-european-qualifier-2
2/8/15,Mirage,4445,T,16,6,10,0,4470,CT,9,9,0,0,2294147/fm-esports-vs-34united-esl-one-katowice-2015-last-chance-qualifier
8/26/14,Dust2,5134,T,16,13,3,0,5754,CT,2,2,0,0,2292488/united-kingdom-vs-malta-european-championship-2014-qualification-round-2
8/26/14,Mirage,5134,T,16,15,1,0,5754,CT,0,0,0,0,2292488/united-kingdom-vs-malta-european-championship-2014-qualification-round-2
2/4/15,Cache,5319,CT,12,5,7,0,5598,T,16,10,6,0,2294098/property-vs-winner-esl-one-katowice-2015-european-qualifier-2
2/8/15,Mirage,4546,T,19,8,7,4,4501,CT,17,7,8,2,2294145/puta-vs-alternate-attax-esl-one-katowice-2015-last-chance-qualifier
2/4/15,Cache,5962,CT,16,9,7,0,5579,T,11,6,5,0,2294097/lgb-vs-volgare-esl-one-katowice-2015-european-qualifier-2
2/8/15,Dust2,4546,CT,16,14,2,0,4591,T,1,1,0,0,2294158/puta-vs-wizards-esl-one-katowice-2015-last-chance-qualifier
8/27/14,Mirage,5136,T,16,8,8,0,5073,CT,13,7,6,0,2292495/finland-vs-slovenia-european-championship-2014-qualification-round-2
8/27/14,Inferno,5136,T,16,11,5,0,5073,CT,8,4,4,0,2292495/finland-vs-slovenia-european-championship-2014-qualification-round-2
2/4/15,Inferno,5789,T,16,7,9,0,4591,CT,12,8,4,0,2294095/3dmax-vs-wizards-esl-one-katowice-2015-european-qualifier-2
2/8/15,Inferno,5579,CT,16,14,2,0,4449,T,6,1,5,0,2294155/volgare-vs-webspell-esl-one-katowice-2015-last-chance-qualifier
8/26/14,Dust2,5342,T,16,12,4,0,5640,CT,10,3,7,0,2292462/97club-vs-unnamed-cis-rising-league-season-1
8/26/14,Mirage,5342,T,16,11,5,0,5640,CT,9,4,5,0,2292462/97club-vs-unnamed-cis-rising-league-season-1
8/30/14,Dust2,4991,CT,16,11,5,0,5758,T,4,4,0,0,2292483/fnatic-vs-myxmg-sltv-starseries-x-finals
8/30/14,Mirage,4991,CT,16,13,3,0,5758,T,2,2,0,0,2292483/fnatic-vs-myxmg-sltv-starseries-x-finals
8/27/14,Dust2,5068,CT,16,11,5,0,5102,T,5,4,1,0,2292497/latvia-vs-estonia-european-championship-2014-qualification-round-2
8/27/14,Inferno,5068,CT,14,11,3,0,5102,T,16,4,12,0,2292497/latvia-vs-estonia-european-championship-2014-qualification-round-2
8/27/14,Mirage,5068,CT,12,5,7,0,5102,T,16,10,6,0,2292497/latvia-vs-estonia-european-championship-2014-qualification-round-2
2/4/15,Dust2,5789,CT,16,12,4,0,5598,T,4,3,1,0,2294100/3dmax-vs-winner-esl-one-katowice-2015-european-qualifier-2
2/4/15,Mirage,5789,CT,4,3,1,0,5598,T,16,12,4,0,2294100/3dmax-vs-winner-esl-one-katowice-2015-european-qualifier-2
2/4/15,Cache,5789,CT,11,8,3,0,5598,T,16,7,9,0,2294100/3dmax-vs-winner-esl-one-katowice-2015-european-qualifier-2
2/8/15,Inferno,5766,T,6,5,1,0,4445,CT,16,10,6,0,2294157/orbit-vs-fm-esports-esl-one-katowice-2015-last-chance-qualifier
8/28/14,Cache,5641,CT,14,11,3,0,4742,T,16,4,12,0,2292505/nostalgie-vs-es4x-cis-rising-league-season-1
8/28/14,Dust2,5641,CT,16,8,8,0,4742,T,8,7,1,0,2292505/nostalgie-vs-es4x-cis-rising-league-season-1
8/28/14,Inferno,5641,CT,13,9,4,0,4742,T,16,6,10,0,2292505/nostalgie-vs-es4x-cis-rising-league-season-1
2/4/15,Cobblestone,5988,T,16,6,10,0,5962,CT,10,9,1,0,2294099/flipsid3-vs-lgb-esl-one-katowice-2015-european-qualifier-2
2/4/15,Mirage,5988,T,6,5,1,0,5962,CT,16,10,6,0,2294099/flipsid3-vs-lgb-esl-one-katowice-2015-european-qualifier-2
2/4/15,Inferno,5988,T,16,9,7,0,5962,CT,14,6,8,0,2294099/flipsid3-vs-lgb-esl-one-katowice-2015-european-qualifier-2
2/8/15,Inferno,5319,T,22,5,10,7,4477,CT,19,10,5,4,2294156/property-vs-publiclirse-esl-one-katowice-2015-last-chance-qualifier
8/28/14,Inferno,5058,CT,16,15,1,0,5080,T,0,0,0,0,2292460/hungary-vs-moldova-european-championship-2014-qualification-round-2
8/28/14,Mirage,5058,CT,16,10,6,0,5080,T,10,5,5,0,2292460/hungary-vs-moldova-european-championship-2014-qualification-round-2
8/30/14,Dust2,4608,CT,16,10,6,0,5310,T,6,5,1,0,2292484/natus-vincere-vs-hellraisers-sltv-starseries-x-finals
8/30/14,Inferno,4608,CT,16,11,5,0,5310,T,14,4,10,0,2292484/natus-vincere-vs-hellraisers-sltv-starseries-x-finals
9/2/14,Dust2,5342,T,19,7,8,4,5623,CT,21,8,7,6,2292539/97club-vs-faith-cis-rising-league-season-1
9/2/14,Mirage,5342,T,16,11,5,0,5623,CT,10,4,6,0,2292539/97club-vs-faith-cis-rising-league-season-1
9/2/14,Nuke,5342,T,16,15,1,0,5623,CT,0,0,0,0,2292539/97club-vs-faith-cis-rising-league-season-1
2/8/15,Nuke,4546,CT,16,14,2,0,5319,T,2,1,1,0,2294159/puta-vs-property-esl-one-katowice-2015-last-chance-qualifier
2/8/15,Mirage,4546,CT,16,4,12,0,5319,T,14,11,3,0,2294159/puta-vs-property-esl-one-katowice-2015-last-chance-qualifier
8/28/14,Dust2,5110,CT,7,6,1,0,5107,T,16,9,7,0,2292496/belarus-vs-italy-european-championship-2014-qualification-round-2
8/28/14,Nuke,5110,CT,4,4,0,0,5107,T,16,11,5,0,2292496/belarus-vs-italy-european-championship-2014-qualification-round-2
8/30/14,Mirage,4991,T,16,7,9,0,4608,CT,11,8,3,0,2292525/fnatic-vs-natus-vincere-sltv-starseries-x-finals
8/30/14,Inferno,4991,T,16,9,7,0,4608,CT,6,6,0,0,2292525/fnatic-vs-natus-vincere-sltv-starseries-x-finals
9/4/14,Inferno,5593,T,16,10,6,0,5623,CT,10,5,5,0,2292569/dat-vs-faith-cis-rising-league-season-1
9/4/14,Mirage,5593,T,16,10,6,0,5623,CT,9,5,4,0,2292569/dat-vs-faith-cis-rising-league-season-1
2/8/15,Dust2,5579,CT,8,1,7,0,4445,T,16,14,2,0,2294160/volgare-vs-fm-esports-esl-one-katowice-2015-last-chance-qualifier
2/8/15,Mirage,5579,CT,12,10,2,0,4445,T,16,5,11,0,2294160/volgare-vs-fm-esports-esl-one-katowice-2015-last-chance-qualifier
8/28/14,Dust2,5108,T,16,9,7,0,5078,CT,8,6,2,0,2292517/norway-vs-iceland-european-championship-2014-qualification-round-2
8/28/14,Mirage,5108,T,16,12,4,0,5078,CT,3,3,0,0,2292517/norway-vs-iceland-european-championship-2014-qualification-round-2
8/31/14,Dust2,5310,CT,16,9,7,0,5758,T,8,6,2,0,2292526/myxmg-vs-hellraisers-sltv-starseries-x-finals
8/31/14,Inferno,5310,CT,16,10,6,0,5758,T,8,5,3,0,2292526/myxmg-vs-hellraisers-sltv-starseries-x-finals
2/8/15,Mirage,4546,T,16,5,11,0,4445,CT,11,10,1,0,2294161/puta-vs-fm-esports-esl-one-katowice-2015-last-chance-qualifier
2/8/15,Dust2,4546,T,16,11,5,0,4445,CT,9,4,5,0,2294161/puta-vs-fm-esports-esl-one-katowice-2015-last-chance-qualifier
8/29/14,Mirage,5144,CT,16,11,5,0,5755,T,4,4,0,0,2292457/ukraine-vs-cyprus-european-championship-2014-qualification-round-2
8/29/14,Dust2,5144,CT,16,14,2,0,5755,T,3,1,2,0,2292457/ukraine-vs-cyprus-european-championship-2014-qualification-round-2
9/5/14,Cache,5593,CT,23,11,4,8,5640,T,26,4,11,11,2292577/unnamed-vs-dat-cis-rising-league-season-1
9/5/14,Nuke,5593,CT,16,8,8,0,5640,T,10,7,3,0,2292577/unnamed-vs-dat-cis-rising-league-season-1
9/5/14,Train,5593,CT,13,3,10,0,5640,T,16,12,4,0,2292577/unnamed-vs-dat-cis-rising-league-season-1
8/31/14,Dust2,4608,CT,5,4,1,0,5310,T,16,11,5,0,2292527/natus-vincere-vs-hellraisers-sltv-starseries-x-finals
